"Country/State","City","ICAO","Supplier","Gal From","Gal To","Exp Date","Estimated Price","Estimated Taxes","Estimated Total Price","Pre- Arr Req","Notes"
"Canada","FREDERICTON","CYFC","MENZIES CANADA LTD","1","999999999","16-Mar-26","5.44211","1.024593","6.4667",,"**Perflight Fees are not included.  INTOPLANE FEE: 36.5893** **Price for fuel item: JET FUEL**/**Minimum fee applies at this location** 1) Minimum Notice Required:N/A 2) Ramps serviced:EVERYWHERE ON THE AIRFIELD 3) Additional Information: FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com .."
"Canada","FREDERICTON","CYFC","MENZIES CANADA LTD","1","999999999","16-Mar-26","5.52211","1.036593","6.5587",,"**Perflight Fees are not included.  INTOPLANE FEE: 36.5893** **Price for fuel item: JETA-ADDITIVE**/**Minimum fee applies at this location** 1) Minimum Notice Required:N/A 2) Ramps serviced:EVERYWHERE ON THE AIRFIELD 3) Additional Information: FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com .."
"Canada","KINGSTON","CYGK","CENTRAL AIRWAYS LTD","1","999999999","16-Mar-26","6.06409","1.1252155","7.18931",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:THEIR OWN RAMP ONLY 3) Additional Information: PRIST AVAILABLE // HOURS OF OPERATION: M-F 0600L - 2100L // Sat-Sun 0700L-2100L... CALL OUT FEE APPLIES TO ALL TRANSACTIONS HANDLED OUTSIDE OF THE REGUALR OPERATING HOURS. CONTACT FBO FOR THE OUT OF HOURS FEE SCHEDULE Formerly an ESSO/AVITAT FBO FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","KINGSTON","CYGK","CENTRAL AIRWAYS LTD","1","999999999","16-Mar-26","6.14768","1.1360855","7.28377",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required:NONE 2) Ramps serviced:THEIR OWN RAMP ONLY 3) Additional Information: PRIST AVAILABLE // HOURS OF OPERATION: M-F 0600L - 2100L // Sat-Sun 0700L-2100L... CALL OUT FEE APPLIES TO ALL TRANSACTIONS HANDLED OUTSIDE OF THE REGUALR OPERATING HOURS. CONTACT FBO FOR THE OUT OF HOURS FEE SCHEDULE Formerly an ESSO/AVITAT FBO FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","GILLAM","CYGX","GILLAM AVIATION FUEL LTD","1","999999999","22-Jan-26","99999","99999","99999",,"Price expired, Please contact World Fuel Services for updated price. **Price for fuel item: JET FUEL**/N/A"
"Canada","DRYDEN","CYHD","MORGAN AVIATION","1","999999999","16-Mar-26","5.97428","0.9876116","6.96189",," **Price for fuel item: JETA-ADDITIVE**/Any urgent info: 1) Minimum Notice Required: NONE 2) Ramps serviced: OWN RAMP 3) Additional Information: PRIST is available, after hours service is available call FBO for pricing. Formerly an ESSO/AVITAT FBO FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","DRYDEN","CYHD","MORGAN AVIATION","1","999999999","16-Mar-26","5.91856","0.9803616","6.89892",," **Price for fuel item: JET FUEL**/Any urgent info: 1) Minimum Notice Required: NONE 2) Ramps serviced: OWN RAMP 3) Additional Information: PRIST is available, after hours service is available call FBO for pricing. Formerly an ESSO/AVITAT FBO FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","HAMILTON JETPORT","1","264","10-Mar-26","5.37226","1.0352807","6.40754",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:ONLY THE JETPORT RAMP 3) Additional Information: PRIST AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","HAMILTON JETPORT","265","528","10-Mar-26","5.31676","1.0280657","6.34483",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:ONLY THE JETPORT RAMP 3) Additional Information: PRIST AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","HAMILTON JETPORT","529","793","10-Mar-26","5.26136","1.0208637","6.28222",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:ONLY THE JETPORT RAMP 3) Additional Information: PRIST AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","HAMILTON JETPORT","794","925","10-Mar-26","5.17826","1.0100607","6.18832",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:ONLY THE JETPORT RAMP 3) Additional Information: PRIST AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","HAMILTON JETPORT","926","1057","10-Mar-26","5.15056","1.0064597","6.15702",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:ONLY THE JETPORT RAMP 3) Additional Information: PRIST AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","HAMILTON JETPORT","1058","1189","10-Mar-26","5.12286","1.0028587","6.12572",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:ONLY THE JETPORT RAMP 3) Additional Information: PRIST AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","HAMILTON JETPORT","1190","999999999","10-Mar-26","5.09516","0.9992577","6.09442",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:ONLY THE JETPORT RAMP 3) Additional Information: PRIST AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","ONWARD AVIATION","1","999999999","16-Mar-26","4.32852","0.8996005","5.22812",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced: Own ramp, service other ramp locations - UPS - Warplane Museum - Purolator 3) Additional Information: 24/7 Operation - Had a name change from GLANFORD to ONWARD aviation effective Sept 3rd 2021 FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","SAINT HUBERT","CYHU","AVJET","1","999999999","16-Mar-26","4.84854","0.950320146","5.79886",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required:12 hours for parking, 24 hours for hangar reservation 2) Ramps serviced:OWN RAMP ONLY 3) Additional Information: Prist is available / Anti-icing Type 4 Monday to Friday 6am to 9pm, Weekends 730am to 530pm - 24/7 service on call FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","SAINT HUBERT","CYHU","HUB FBO","1","999999999","16-Mar-26","5.69182","1.076601326","6.76842",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required:30 mins 2) Ramps serviced:OWN RAMP 3) Additional Information: Prist is available Operating Hours: 24/7 FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","SAINT HUBERT","CYHU","HUB FBO","1","999999999","16-Mar-26","5.66394","1.072426296","6.73637",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:30 mins 2) Ramps serviced:OWN RAMP 3) Additional Information: Prist is available Operating Hours: 24/7 FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","SAINT HUBERT","CYHU","LUX FBO","1","999999999","16-Mar-26","4.44197","0.889436066","5.33141",," **Price for fuel item: JET FUEL**/1) Operating Hours: 24/7 -365 2) )Minimum Notice Required: None 3) Additional Information: AVGAS is available. Frequency: 122.47 Mhz / 24/7 / WE HANDLE ALL AIRCRAFT, FROM SMALLEST TO B737 AND A321 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","SHELL AEROCENTRE","1","1585.3","16-Mar-26","5.17994","0.9316602","6.1116",,"**Perflight Fees are not included.  HOOK-UP FEE: 33.12233** **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own ramp only 3) Additional Information: Unicom: 123.4/ AVGAS is available There is a 100 CAD no fuel surcharge fee For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","SHELL AEROCENTRE","1585.4","999999999","16-Mar-26","4.97994","0.9036602","5.8836",,"**Perflight Fees are not included.  HOOK-UP FEE: 33.12233** **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own ramp only 3) Additional Information: Unicom: 123.4/ AVGAS is available There is a 100 CAD no fuel surcharge fee For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","ATLANTIC SKY SERVICE","1","1320.86","16-Mar-26","4.6482","0.8572128","5.50541",,"**Perflight Fees are not included.  HOOK-UP FEE: 18.4013** **Price for fuel item: JET FUEL**/1) Minimum Notice Required: Preferably 24 Hrs for larger aircraft ***Now Pal Aviation Services 2) Ramps serviced: OWN/Terminal on Request. 3) Additional Information: N/A For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","ATLANTIC SKY SERVICE","1320.87","13208.6","16-Mar-26","4.50882","0.8376996","5.34652",,"**Perflight Fees are not included.  HOOK-UP FEE: 18.4013** **Price for fuel item: JET FUEL**/1) Minimum Notice Required: Preferably 24 Hrs for larger aircraft ***Now Pal Aviation Services 2) Ramps serviced: OWN/Terminal on Request. 3) Additional Information: N/A For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","ATLANTIC SKY SERVICE","13208.7","999999999","16-Mar-26","4.39731","0.8220882","5.2194",,"**Perflight Fees are not included.  HOOK-UP FEE: 18.4013** **Price for fuel item: JET FUEL**/1) Minimum Notice Required: Preferably 24 Hrs for larger aircraft ***Now Pal Aviation Services 2) Ramps serviced: OWN/Terminal on Request. 3) Additional Information: N/A For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","GATEWAY FACILITIES ULC","1","999999999","16-Mar-26","5.24139","0.9402638","6.18165",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: . A minimum of 3-4 hours notice is preferred 2) Ramps serviced: OWN 3) Additional Information: Operating Hours: 24/7 AVGAS available as well. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","SHELL AEROCENTRE","1","1585.3","16-Mar-26","5.27494","0.9449602","6.2199",,"**Perflight Fees are not included.  HOOK-UP FEE: 33.12233** **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own ramp only 3) Additional Information: Unicom: 123.4/ AVGAS is available There is a 100 CAD no fuel surcharge fee For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","SHELL AEROCENTRE","1585.4","999999999","16-Mar-26","5.07494","0.9169602","5.9919",,"**Perflight Fees are not included.  HOOK-UP FEE: 33.12233** **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own ramp only 3) Additional Information: Unicom: 123.4/ AVGAS is available There is a 100 CAD no fuel surcharge fee For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","ATLANTIC SKY SERVICE","1","1320.86","16-Mar-26","4.6482","0.8572128","5.50541",,"**Perflight Fees are not included.  HOOK-UP FEE: 18.4013** **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: Preferably 24 Hrs for larger aircraft ***Now Pal Aviation Services 2) Ramps serviced: OWN/Terminal on Request. 3) Additional Information: N/A For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","ATLANTIC SKY SERVICE","1320.87","13208.6","16-Mar-26","4.50882","0.8376996","5.34652",,"**Perflight Fees are not included.  HOOK-UP FEE: 18.4013** **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: Preferably 24 Hrs for larger aircraft ***Now Pal Aviation Services 2) Ramps serviced: OWN/Terminal on Request. 3) Additional Information: N/A For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","ATLANTIC SKY SERVICE","13208.7","999999999","16-Mar-26","4.39731","0.8220882","5.2194",,"**Perflight Fees are not included.  HOOK-UP FEE: 18.4013** **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: Preferably 24 Hrs for larger aircraft ***Now Pal Aviation Services 2) Ramps serviced: OWN/Terminal on Request. 3) Additional Information: N/A For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","KAMLOOPS","CYKA","KAMLOOPS AVIATION FUELS (SHELL AVIATION)","1","1585.3","16-Mar-26","5.42917","0.446992","5.87616",,"**Perflight Fees are not included.  HOOK-UP FEE: 33.12233** **Price for fuel item: JET FUEL**/1) Minimum Notice Required:24 hour notice 2) Ramps serviced:All aprons on at YKA (GA 2) 3) Additional Information: Prist is available There is a 100 CAD no fuel surcharge fee Operating Hours: 0700 to 1900 Mon-Fri 0800-1800 Sat/Sun (on call available 24/7) For more information please contact your local fuel logistics team atfuel24@wfscorp.com"
"Canada","KAMLOOPS","CYKA","KAMLOOPS AVIATION FUELS (SHELL AVIATION)","1585.4","999999999","16-Mar-26","5.22917","0.436992","5.66616",,"**Perflight Fees are not included.  HOOK-UP FEE: 33.12233** **Price for fuel item: JET FUEL**/1) Minimum Notice Required:24 hour notice 2) Ramps serviced:All aprons on at YKA (GA 2) 3) Additional Information: Prist is available There is a 100 CAD no fuel surcharge fee Operating Hours: 0700 to 1900 Mon-Fri 0800-1800 Sat/Sun (on call available 24/7) For more information please contact your local fuel logistics team atfuel24@wfscorp.com"
"Canada","KAMLOOPS","CYKA","EXECUTIVE FLIGHT CENTRE","1","999999999","16-Mar-26","5.09258","0.4301665","5.52275",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:EXECUTIVE FLIGHT CENTRE 3) Additional Information: PRIST AVAILABLE... AFTER HOURS CALL OUT FEE APPLIES. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
