Auto.,STATE,CITY,ICAO,IATA,Fixed Base Operator,,FROM,TO,PRICE,EFF DATE,PREAUTH,FBO FAX,FBO WEBSITE,AGENT FOT,AVFUEL CONTACT INFO,AVFUEL CF PHONE,AVFUEL WEBSITE,PRODUCT,NOTES,SUB-ACCOUNT,TAIL NUMBER
No,,Basel,LSZM,BSL,"Jet Aviation Maintenance - BSL",,"1","99999",5.0540 ,3/1/2026,T,+41 58 158 4115,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,In order to receive Excise Duty exemption an aircraft must be registered to a country that holds a reciprocal right agreement with Switzerland.    Jet Aviation Maintenance & Completion center only.     Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
Yes,,Bratislava,LZIB,BTS,"Shell Aviation - BTS",,"1","99999",3.1597 ,3/3/2026,F,+421 2 3303 3351,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Listed price is exclusive of all duties  taxes and fees. Avfuel is not VAT registered. VAT and Excise Duty are passed on when applied by “Third Party”. Contact Avfuel for a quote prior to making arrangements.,,
Yes,,Budapest,LHBP,BUD,"AFS - BUD",,"1","99999",3.4532 ,3/2/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Listed price is exclusive of all duties  taxes and fees. Avfuel is not VAT registered. VAT and Excise Duty are passed on when applied by “Third Party”. Contact Avfuel for a quote prior to making arrangements.    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change. This location will process the mandate fee based on L15 volume.    ,,
Yes,,Boa Vista,SBBV,BVB,"Shell / Raizen - BVB (Int'l)",,"1","99999",3.7835 ,3/1/2026,F,+55 95 3623-1929,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.     International flights only.      Non-Brazilian registrations / tails only.,,
Yes,,Braunschweig,EDVE,BWE,"Air BP - BWE",,"1","99999",7.2471 ,3/1/2026,F,+49 531 353 062,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    SAF Mandate Fee in response to ReFuelEU will be assessed and applied to any applicable transaction.,,
Yes,,Brac Isl,LDSB,BWK,"INA - BWK",,"1","99999",2.9790 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    SAF Mandate Fee in response to ReFuelEU will be assessed and applied to any applicable transaction.,,
Yes,,Beja,LPBJ,BYJ,"Petrogal - BYJ",,"1","99999",2.7775 ,3/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,48 hours notice required. Fuel request for non-working days with 72 hours pre notice    A significant fee for no show  no fueling  or change of ETA/ETD without 36 hour notice will be applied for weekday flights and higher for weekends and holidays    Prices are exclusive of all duties  taxes and fees unless otherwise specified.    Not available on military side.    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced.  ,,
Yes,,Belize City,MZBZ,BZE,"Puma Energy - BZE",,"1","99999",3.3645 ,2/14/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    Price is subject to change at any time.    Airport operates from 6:00 am to 6:00 pm,,
No,,Bolzano,LIPB,BZO,"ABD Airport - BZO",,"1","99999",5.5129 ,3/2/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Mineral Oil tax exemption will be applicable only on presentation of appropriate documentation to the local authorities by the flight crew before refueling.,,
No,,Béziers,LFMU,BZR,"Syndict Mixte - BZR",,"1","99999",4.6389 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    TIC (excise duty) will be charged unless a photocopy of the AOC is left with the into plane agent at the airport.  ,,
Yes,,Oxfordshire,EGVN,BZZ,"RAF Brize Norton - BZZ",,"1","99999",3.1203 ,2/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    Due to the implementation of the UK SAF Mandate the cost associated with mandate compliance will be invoiced and is subject to change at any time.,,
Yes,,Cairo,HECA,CAI,"MISR Petroleum - CAI",,"1","99999",3.0530 ,3/2/2026,F,+20 225745381,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are for international operations  exclusive of all duties  taxes and fees unless otherwise specified.  ,,
No,,Guangzhou,ZGGG,CAN,"South China Bluesky - CAN (I)",,"1","99999",2.7726 ,3/1/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    - 72 hrs notice required  - Need prior departure point  complete routing and destination  - Must denote the flight IS NOT private or charter on the refueling release  - Chinese registered aircraft restricted from using Avfuel  ,,
Yes,,Cap Hatian,MTCH,CAP,"DINASA - CAP",,"1","99999",7.6222 ,3/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
Yes,,Cascais,LPCS,CAT,"Air BP - LPCS",,"1","99999",4.9719 ,3/3/2026,F,+351 214454284,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.  ,,
Yes,,Cayenne,SOCA,CAY,"Rubis - CAY",,"1","99999",3.5077 ,3/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
No,,Cairo,HECP,CCE,"MISR Petroleum - CCE",,"1","99999",3.2870 ,3/2/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are for international operations  exclusive of all duties  taxes and fees unless otherwise specified.,,
Yes,,Paris,LFPG,CDG,"GPA / Total - CDG",,"1","99999",2.8863 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    TIC (excise duty) will be charged unless a photocopy of the AOC is left with the into plane agent at the airport.    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change.,,
Yes,,Ciudad Obregon,MMCN,CEN,"ICCS - CEN",,"1","99999",3.4680 ,3/3/2026,F,,www.iccsmex.com.mx,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    SENEAM air navigation fee may be invoiced at the same time  but is not included in the price of fuel,,
Yes,,Cannes,LFMD,CEQ,"Aéroport Cannes Mandelieu - CEQ",,"1","99999",3.9979 ,3/1/2026,F,+33 493 90 41 40,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    TIC (excise duty) will be charged unless a photocopy of the AOC is left with the into plane agent at the airport.    SAF Mandate Fee in response to ReFuelEU will be assessed and applied to any applicable transaction.,,
No,,Gonneville,LFRC,CER,"Aeroport de Cherbourg - CER",,"1","99999",5.3899 ,3/1/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    TIC (excise duty) will be charged unless a photocopy of the AOC is left with the into plane agent at the airport.,,
Yes,,Clermont,LFLC,CFE,"TotalEnergies - CFE",,"1","99999",4.7709 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    TIC (excise duty) will be charged unless a photocopy of the AOC is left with the into plane agent at the airport.    Sustainable Aviation Fuel is available at this location  please call Avfuel for pricing +1 734-272-4114,,
No,,Corfu,LGKR,CFU,"GISSCO / MOH - CFU",,"1","99999",2.9098 ,3/3/2026,T,+ 30 26610 39282,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Price is exclusive of all duties  taxes and fees  Billing Agent / Processing Fee will be billed as a seperate line item on the fuel invoice    AOC holders only.  Aircraft registration must be listed on the AOC when presented to the ITP agent by the operator at the time of the uplift for any potential tax exemptions    48HR notice required    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change.. $150.00 will be added to order for ADMINISTRATION FEE.,,
Yes,,Cuiaba,SBCY,CGB,"Shell / Raizen - CGB (I)",,"1","99999",3.3787 ,3/1/2026,F,+55 65 3688-9988,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.     International flights only.      Non-Brazilian registrations / tails only.,,
Yes,,Cengkareng,WIII,CGK,"Pertamina - CGK",,"1","99999",2.9782 ,2/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified..   **Minimum 24-Hour notice required**  **Avfuel cannot authorize fuel for Indonesian tail numbers/registered aircraft (PK-...)**  **Prices are subject to change on the 1st and 15th**  ,,
Yes,,Cologne-Bonn,EDDK,CGN,"Skytanking - CGN",,"1","99999",3.0105 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified,,
Yes,,Campo Grande,SBCG,CGR,"Shell / Raizen - CGR (Int'l)",,"1","99999",3.3087 ,3/1/2026,F,+55 67 3363-5588,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.     International flights only.      Non-Brazilian registrations / tails only.,,
Yes,,Chania,LGSA,CHQ,"GISSCO / MOH - CHQ",,"1","99999",2.8172 ,3/3/2026,F,+30 28210 63598,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Price is exclusive of all duties  taxes and fees  Billing Agent / Processing Fee will be billed as a seperate line item on the fuel invoice    AOC holders only.  Aircraft registration must be listed on the AOC when presented to the ITP agent by the operator at the time of the uplift for any potential tax exemptions    48HR notice required    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change.. $150.00 will be added to order for ADMINISTRATION FEE.,,
Yes,,Chateauroux,LFLX,CHR,"Aeroport de Chateauroux - CHR",,"1","99999",4.3964 ,3/3/2026,F,+33 2 54 60 53 61,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    TIC (excise duty) will be charged unless a photocopy of the AOC is left with the into plane agent at the airport.,,
Yes,,Rome,LIRA,CIA,"Deposito Aviazione - CIA",,"1","99999",2.9884 ,3/3/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,VAT to be applied to all flights.    Prices are exclusive of all duties  taxes and fees unless otherwise specified.    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change.  ,,
Yes,,Canouan Island,TVSC,CIW,"Canouan Aviation Services - CIW",,"1","99999",7.7805 ,3/1/2026,F,7844820096,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    ,,
No,,Chongqing,ZUCK,CKG,"CNAF / RS - CKG (I)",,"1","99999",2.8934 ,3/1/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    - 72 hrs notice required  - Need prior departure point  complete routing and destination  - Must denote the flight IS NOT private or charter on the refueling release  - Chinese registered aircraft restricted from using Avfuel  ,,
No,,Cali,SKCL,CLO,"Terpel Aviation - CLO",,"1","99999",2.5822 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
No,,Cali,SKCL,CLO,"Terpel Exportaciones C.I S.A.S",,"1","99999",2.5794 ,3/4/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Flights  must be approved 24 hours before departure  with the office open M-F   normal working hours.      -  Flights must be international     -  Approved routes  origin and destinaltion are MANDATORY.  Any change in route must be approved    Fees change weekly,,
No,,Casablanca,GMMN,CMN,"OLA Aviation - CMN",,"1","99999",3.0269 ,2/16/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    International operations only    Please send fuel requests 24 to 48 hours in advance taking in consideration working days/hours.,,
No,,Cairns,YBCS,CNS,"Viva Energy - CNS",,"1","99999",3.4826 ,3/1/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.,,
Yes,,Cotonou,DBBB,COO,"Puma Energy - COO",,"1","99999",5.4579 ,3/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    Uplift date falling on Monday to Friday – Request must be sent 24 hours prior to the fueling date  Uplift date falling on Saturday and Sunday – Request must be sent 48 hours prior to the fueling date,,
No,,Tarsus,LTDB,COV,"SOCAR - COV",,"1","99999",2.9875 ,3/1/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Not available Turkish aircraft performing domestic flights.,,
No,,Copenhagen,EKCH,CPH,"SST - CPH",,"1","99999",2.9826 ,3/3/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change.,,
Yes,,Charleroi,EBCI,CRL,"Brussels South Charleroi - CRL",,"1","99999",2.7488 ,3/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change.,,
Yes,,Cabo San Lucas,MMSL,CSL,"Cabo San Lucas Int'l - MMSL",,"1","99999",4.9706 ,2/24/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Avfuel Mexico    Price is exclusive of CSL Fueling Fee and IVA.    SENEAM air navigation fee may be invoiced at the same time  but is not included in the price of fuel,,
No,,Changsha,ZGHA,CSX,"South China Bluesky - CSX",,"1","99999",2.8451 ,3/1/2026,T,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    - 72 hrs notice required  - Need prior departure point  complete routing and destination  - Must denote the flight IS NOT private or charter on the refueling release  - Chinese registered aircraft restricted from using Avfuel  ,,
Yes,,Catania,LICC,CTA,"Carboil / Q8 - CTA",,"1","99999",2.8236 ,3/1/2026,F,,,Corporate Configure Accepted,contractfuel@avfuel.com,800-466-2778,www.avfuel.com,Jet,Prices are exclusive of all duties  taxes and fees unless otherwise specified.    This airport has been identified as in-scope for ReFuelEU  the cost associated with mandate compliance will be invoiced and is subject to change.  ,,
