"Country/State","City","ICAO","Supplier","Gal From","Gal To","Exp Date","Estimated Price","Estimated Taxes","Estimated Total Price","Pre- Arr Req","Notes"
"Canada","FREDERICTON","CYFC","MENZIES CANADA LTD","1","999999999","09-Mar-26","4.36582","0.861781","5.2276",,"**Perflight Fees are not included.  INTOPLANE FEE: 36.5433** **Price for fuel item: JET FUEL**/**Minimum fee applies at this location** 1) Minimum Notice Required:N/A 2) Ramps serviced:EVERYWHERE ON THE AIRFIELD 3) Additional Information: FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com .."
"Canada","FREDERICTON","CYFC","MENZIES CANADA LTD","1","999999999","09-Mar-26","4.44582","0.873781","5.3196",,"**Perflight Fees are not included.  INTOPLANE FEE: 36.5433** **Price for fuel item: JETA-ADDITIVE**/**Minimum fee applies at this location** 1) Minimum Notice Required:N/A 2) Ramps serviced:EVERYWHERE ON THE AIRFIELD 3) Additional Information: FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com .."
"Canada","KINGSTON","CYGK","CENTRAL AIRWAYS LTD","1","999999999","09-Mar-26","4.94828","0.9779491","5.92623",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:THEIR OWN RAMP ONLY 3) Additional Information: PRIST AVAILABLE // HOURS OF OPERATION: M-F 0600L - 2100L // Sat-Sun 0700L-2100L... CALL OUT FEE APPLIES TO ALL TRANSACTIONS HANDLED OUTSIDE OF THE REGUALR OPERATING HOURS. CONTACT FBO FOR THE OUT OF HOURS FEE SCHEDULE Formerly an ESSO/AVITAT FBO FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","KINGSTON","CYGK","CENTRAL AIRWAYS LTD","1","999999999","09-Mar-26","5.03132","0.9887391","6.02006",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required:NONE 2) Ramps serviced:THEIR OWN RAMP ONLY 3) Additional Information: PRIST AVAILABLE // HOURS OF OPERATION: M-F 0600L - 2100L // Sat-Sun 0700L-2100L... CALL OUT FEE APPLIES TO ALL TRANSACTIONS HANDLED OUTSIDE OF THE REGUALR OPERATING HOURS. CONTACT FBO FOR THE OUT OF HOURS FEE SCHEDULE Formerly an ESSO/AVITAT FBO FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","GILLAM","CYGX","GILLAM AVIATION FUEL LTD","1","999999999","22-Jan-26","99999","99999","99999",,"Price expired, Please contact World Fuel Services for updated price. **Price for fuel item: JET FUEL**/N/A"
"Canada","DRYDEN","CYHD","MORGAN AVIATION","1","999999999","09-Mar-26","4.81122","0.8350234","5.64624",," **Price for fuel item: JETA-ADDITIVE**/Any urgent info: 1) Minimum Notice Required: NONE 2) Ramps serviced: OWN RAMP 3) Additional Information: PRIST is available, after hours service is available call FBO for pricing. Formerly an ESSO/AVITAT FBO FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","DRYDEN","CYHD","MORGAN AVIATION","1","999999999","09-Mar-26","4.75586","0.8278234","5.58368",," **Price for fuel item: JET FUEL**/Any urgent info: 1) Minimum Notice Required: NONE 2) Ramps serviced: OWN RAMP 3) Additional Information: PRIST is available, after hours service is available call FBO for pricing. Formerly an ESSO/AVITAT FBO FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","HAMILTON JETPORT","1","264","03-Mar-26","4.26203","0.888736","5.15077",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:ONLY THE JETPORT RAMP 3) Additional Information: PRIST AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","HAMILTON JETPORT","265","528","03-Mar-26","4.20663","0.881534","5.08816",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:ONLY THE JETPORT RAMP 3) Additional Information: PRIST AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","HAMILTON JETPORT","529","793","03-Mar-26","4.15133","0.874345","5.02568",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:ONLY THE JETPORT RAMP 3) Additional Information: PRIST AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","HAMILTON JETPORT","794","925","03-Mar-26","4.06833","0.863555","4.93189",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:ONLY THE JETPORT RAMP 3) Additional Information: PRIST AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","HAMILTON JETPORT","926","1057","03-Mar-26","4.04063","0.859954","4.90058",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:ONLY THE JETPORT RAMP 3) Additional Information: PRIST AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","HAMILTON JETPORT","1058","1189","03-Mar-26","4.01303","0.856366","4.8694",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:ONLY THE JETPORT RAMP 3) Additional Information: PRIST AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","HAMILTON JETPORT","1190","999999999","03-Mar-26","3.98533","0.852765","4.8381",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:ONLY THE JETPORT RAMP 3) Additional Information: PRIST AVAILABLE FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","HAMILTON","CYHM","ONWARD AVIATION","1","999999999","09-Mar-26","3.21617","0.7527711","3.96894",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced: Own ramp, service other ramp locations - UPS - Warplane Museum - Purolator 3) Additional Information: 24/7 Operation - Had a name change from GLANFORD to ONWARD aviation effective Sept 3rd 2021 FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","SAINT HUBERT","CYHU","AVJET","1","999999999","09-Mar-26","5.41073","1.0330268","6.44376",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required:12 hours for parking, 24 hours for hangar reservation 2) Ramps serviced:OWN RAMP ONLY 3) Additional Information: Prist is available / Anti-icing Type 4 Monday to Friday 6am to 9pm, Weekends 730am to 530pm - 24/7 service on call FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","SAINT HUBERT","CYHU","HUB FBO","1","999999999","09-Mar-26","4.51343","0.898656125","5.41209",," **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required:30 mins 2) Ramps serviced:OWN RAMP 3) Additional Information: Prist is available Operating Hours: 24/7 FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","SAINT HUBERT","CYHU","HUB FBO","1","999999999","09-Mar-26","4.48576","0.894512543","5.38027",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:30 mins 2) Ramps serviced:OWN RAMP 3) Additional Information: Prist is available Operating Hours: 24/7 FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com"
"Canada","SAINT HUBERT","CYHU","LUX FBO","1","999999999","09-Mar-26","3.3611","0.726091023","4.08719",," **Price for fuel item: JET FUEL**/1) Operating Hours: 24/7 -365 2) )Minimum Notice Required: None 3) Additional Information: AVGAS is available. Frequency: 122.47 Mhz / 24/7 / WE HANDLE ALL AIRCRAFT, FROM SMALLEST TO B737 AND A321 For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","SHELL AEROCENTRE","1","1585.3","09-Mar-26","4.10111","0.7792644","4.88037",,"**Perflight Fees are not included.  HOOK-UP FEE: 32.90436** **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own ramp only 3) Additional Information: Unicom: 123.4/ AVGAS is available There is a 100 CAD no fuel surcharge fee For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","SHELL AEROCENTRE","1585.4","999999999","09-Mar-26","3.90111","0.7512644","4.65237",,"**Perflight Fees are not included.  HOOK-UP FEE: 32.90436** **Price for fuel item: JET FUEL**/1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own ramp only 3) Additional Information: Unicom: 123.4/ AVGAS is available There is a 100 CAD no fuel surcharge fee For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","ATLANTIC SKY SERVICE","1","1320.86","09-Mar-26","3.56856","0.704703","4.27326",,"**Perflight Fees are not included.  HOOK-UP FEE: 18.2802** **Price for fuel item: JET FUEL**/1) Minimum Notice Required: Preferably 24 Hrs for larger aircraft ***Now Pal Aviation Services 2) Ramps serviced: OWN/Terminal on Request. 3) Additional Information: N/A For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","ATLANTIC SKY SERVICE","1320.87","13208.6","09-Mar-26","3.43017","0.6853284","4.1155",,"**Perflight Fees are not included.  HOOK-UP FEE: 18.2802** **Price for fuel item: JET FUEL**/1) Minimum Notice Required: Preferably 24 Hrs for larger aircraft ***Now Pal Aviation Services 2) Ramps serviced: OWN/Terminal on Request. 3) Additional Information: N/A For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","ATLANTIC SKY SERVICE","13208.7","999999999","09-Mar-26","3.31946","0.669829","3.98929",,"**Perflight Fees are not included.  HOOK-UP FEE: 18.2802** **Price for fuel item: JET FUEL**/1) Minimum Notice Required: Preferably 24 Hrs for larger aircraft ***Now Pal Aviation Services 2) Ramps serviced: OWN/Terminal on Request. 3) Additional Information: N/A For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","GATEWAY FACILITIES ULC","1","999999999","09-Mar-26","4.13298","0.7837282","4.91671",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required: . A minimum of 3-4 hours notice is preferred 2) Ramps serviced: OWN 3) Additional Information: Operating Hours: 24/7 AVGAS available as well. For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","SHELL AEROCENTRE","1","1585.3","09-Mar-26","4.19611","0.7925644","4.98867",,"**Perflight Fees are not included.  HOOK-UP FEE: 32.90436** **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own ramp only 3) Additional Information: Unicom: 123.4/ AVGAS is available There is a 100 CAD no fuel surcharge fee For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","SHELL AEROCENTRE","1585.4","999999999","09-Mar-26","3.99611","0.7645644","4.76067",,"**Perflight Fees are not included.  HOOK-UP FEE: 32.90436** **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: 24 hours 2) Ramps serviced: Own ramp only 3) Additional Information: Unicom: 123.4/ AVGAS is available There is a 100 CAD no fuel surcharge fee For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","ATLANTIC SKY SERVICE","1","1320.86","09-Mar-26","3.56856","0.704703","4.27326",,"**Perflight Fees are not included.  HOOK-UP FEE: 18.2802** **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: Preferably 24 Hrs for larger aircraft ***Now Pal Aviation Services 2) Ramps serviced: OWN/Terminal on Request. 3) Additional Information: N/A For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","ATLANTIC SKY SERVICE","1320.87","13208.6","09-Mar-26","3.43017","0.6853284","4.1155",,"**Perflight Fees are not included.  HOOK-UP FEE: 18.2802** **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: Preferably 24 Hrs for larger aircraft ***Now Pal Aviation Services 2) Ramps serviced: OWN/Terminal on Request. 3) Additional Information: N/A For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","HALIFAX","CYHZ","ATLANTIC SKY SERVICE","13208.7","999999999","09-Mar-26","3.31946","0.669829","3.98929",,"**Perflight Fees are not included.  HOOK-UP FEE: 18.2802** **Price for fuel item: JETA-ADDITIVE**/1) Minimum Notice Required: Preferably 24 Hrs for larger aircraft ***Now Pal Aviation Services 2) Ramps serviced: OWN/Terminal on Request. 3) Additional Information: N/A For more information please contact your local fuel logistics team on fuel24@wfscorp.com"
"Canada","KAMLOOPS","CYKA","KAMLOOPS AVIATION FUELS (SHELL AVIATION)","1","1585.3","09-Mar-26","4.24175","0.386472","4.62822",,"**Perflight Fees are not included.  HOOK-UP FEE: 32.90436** **Price for fuel item: JET FUEL**/1) Minimum Notice Required:24 hour notice 2) Ramps serviced:All aprons on at YKA (GA 2) 3) Additional Information: Prist is available There is a 100 CAD no fuel surcharge fee Operating Hours: 0700 to 1900 Mon-Fri 0800-1800 Sat/Sun (on call available 24/7) For more information please contact your local fuel logistics team atfuel24@wfscorp.com"
"Canada","KAMLOOPS","CYKA","KAMLOOPS AVIATION FUELS (SHELL AVIATION)","1585.4","999999999","09-Mar-26","4.04175","0.376472","4.41822",,"**Perflight Fees are not included.  HOOK-UP FEE: 32.90436** **Price for fuel item: JET FUEL**/1) Minimum Notice Required:24 hour notice 2) Ramps serviced:All aprons on at YKA (GA 2) 3) Additional Information: Prist is available There is a 100 CAD no fuel surcharge fee Operating Hours: 0700 to 1900 Mon-Fri 0800-1800 Sat/Sun (on call available 24/7) For more information please contact your local fuel logistics team atfuel24@wfscorp.com"
"Canada","KAMLOOPS","CYKA","EXECUTIVE FLIGHT CENTRE","1","999999999","09-Mar-26","3.9059","0.369679","4.27558",," **Price for fuel item: JET FUEL**/1) Minimum Notice Required:NONE 2) Ramps serviced:EXECUTIVE FLIGHT CENTRE 3) Additional Information: PRIST AVAILABLE... AFTER HOURS CALL OUT FEE APPLIES. FOR MORE INFORMATION PLEASE CONTACT YOUR LOCAL FUEL LOGISTICS TEAM AT fuel24@wfscorp.com ."
